ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness,region,trail_id,name,lat,lon
66260,Somtgant - Piz Martegnas - Somtgant,2 - medium,Hiking,8.24,03:04,791,1886,2639.0,4,4,graubuenden,66260,Somtgant - Piz Martegnas - Somtgant,46.586109,9.553447
606368,Wintertrailrunning: La Plaiv auf SchweizMobil Route 315,1 - easy,Trailrunning,13.2,02:05,158,1627,1741.0,1,2,graubuenden,606368,Wintertrailrunning: La Plaiv auf SchweizMobil Route 315,46.578976,9.92543
131022,Rund um den Piz Lagalb,2 - medium,Trailrunning,13.14,02:16,395,2092,2486.0,3,4,graubuenden,131022,Rund um den Piz Lagalb,46.436188,9.994711
1002713,Alp Es-cha Dadour,2 - medium,Winter hiking,8.7,02:50,376,1691,2062.0,3,3,graubuenden,1002713,Alp Es-cha Dadour,46.586792,9.938098
132166,Falera - Laax - Falera,1 - easy,Hiking,7.37,02:00,270,963,1213.0,2,2,graubuenden,132166,Falera - Laax - Falera,46.800495,9.231982
363411,Wolfssuche / La tscherca dil luf,2 - medium,Hiking,7.96,03:00,225,1085,1348.0,2,3,graubuenden,363411,Wolfssuche / La tscherca dil luf,46.766979,9.066
98066,Schlittelweg Gondelbahn Kulm,2 - medium,Sledge,1.38,00:05,2,1847,2043.0,3,4,graubuenden,98066,Schlittelweg Gondelbahn Kulm,46.783154,9.665091
478960,Mises Grond Cavorgia  Rundtour,1 - easy,Snowshoe,5.07,02:30,300,1350,1649.0,1,2,graubuenden,478960,Mises Grond Cavorgia  Rundtour,46.675453,8.794878
55809,Kulturweg Voia Culturala Brienz/Brinzauls - Vazerol,0 - no rating,Thematic route,5.2,02:23,303,1061,1171.0,0,0,graubuenden,55809,Kulturweg Voia Culturala Brienz/Brinzauls - Vazerol,46.670063,9.579433
132364,Val Fex Rundweg (Muotta da Güvè),1 - easy,Winter hiking,6.06,02:00,265,1808,2035.0,0,2,graubuenden,132364,Val Fex Rundweg (Muotta da Güvè),46.42868,9.76376
107905,Via Bregaglia 1. Etappe: Maloja - Vicosoprano,2 - medium,Hiking,11.31,03:20,55,1063,1860.0,3,3,graubuenden,107905,Via Bregaglia 1. Etappe: Maloja - Vicosoprano,46.401287,9.695284
194361,257 Calörtsch (Cross Country),2 - medium,Mountainbike,23.98,03:15,1012,635,1580.0,1,3,graubuenden,194361,257 Calörtsch (Cross Country),46.807323,9.309832
66824,"""Plang la Curvanera - Pass digls Orgels - Pass dEla - Preda""",3 - difficult,Hiking,18.93,07:00,1494,1747,2821.0,5,5,graubuenden,66824,Plang la Curvanera - Pass digls Orgels - Pass d'Ela - Preda,46.60841,9.620867
132167,Höhenwanderung auf Planetenlehrpfad Falera - Murschetg,1 - easy,Hiking,3.87,01:15,55,1077,1223.0,1,2,graubuenden,132167,Höhenwanderung auf Planetenlehrpfad Falera - Murschetg,46.800495,9.231982
572008,Panoramawanderung zwischen Piz Mundaun und Piz Sezner,2 - medium,Hiking,6.77,02:45,544,1980,2309.0,2,4,graubuenden,572008,Panoramawanderung zwischen Piz Mundaun und Piz Sezner,46.742653,9.160671
172439,Rheinwanderung: Sedrun - Disentis,2 - medium,Hiking,14.76,04:30,299,1041,1454.0,2,4,graubuenden,172439,Rheinwanderung: Sedrun - Disentis,46.680923,8.769546
486924,Tektoni - und der Flug durchs Martinsloch,2 - medium,Thematic route,8.14,02:57,457,2089,2467.0,0,3,graubuenden,486924,Tektoni - und der Flug durchs Martinsloch,46.867847,9.240189
151546,Feldis Rundtour,2 - medium,Mountainbike,31.12,04:44,1213,588,1641.0,3,4,graubuenden,151546,Feldis Rundtour,46.799625,9.399104
1034251,Runda Claustra,3 - difficult,Cycling,55.31,05:40,1671,1019,1961.0,0,6,graubuenden,1034251,Runda Claustra,46.703014,8.849147
656496,STM-DW - Chamanna Coaz,0 - no rating,Hiking,17.59,06:30,596,2519,2754.0,0,0,graubuenden,656496,STM-DW - Chamanna Coaz,46.432274,9.823924
919442,EX Op de thee in het Survretta House,0 - no rating,Hiking,8.9,02:37,283,1768,1962.0,0,0,graubuenden,919442,EX Op de thee in het Survretta House,46.484516,9.838459
758855,Rundstrecke für Ausdauerende Trailrunner,2 - medium,Trailrunning,10.24,01:50,343,1820,2142.0,0,4,graubuenden,758855,Rundstrecke für Ausdauerende Trailrunner,46.78651,9.662662
98058,Skihaus Hochwang - Peist,2 - medium,Winter hiking,6.81,01:58,0,1243,1957.0,1,3,graubuenden,98058,Skihaus Hochwang - Peist,46.854401,9.66538
107904,Via Bregaglia 3. Etappe: Soglio - Chiavenna,2 - medium,Hiking,15.66,05:15,475,329,1098.0,2,3,graubuenden,107904,Via Bregaglia 3. Etappe: Soglio - Chiavenna,46.342182,9.537915
87845,Savognin - Cunter - Salouf - Riom - Savognin,2 - medium,Winter hiking,10.78,02:58,277,1120,1361.0,2,3,graubuenden,87845,Savognin - Cunter - Salouf - Riom - Savognin,46.595646,9.597566
324716,Sils - Maloja - Lägh da Cavloc - Sils,2 - medium,Mountainbike,25.22,03:29,630,1785,2006.0,3,3,graubuenden,324716,Sils - Maloja - Lägh da Cavloc - Sils,46.430126,9.764875
477518,Cavaglia - Le Prese (Höhenweg),0 - no rating,Hiking,15.99,05:07,331,965,1866.0,0,0,graubuenden,477518,Cavaglia - Le Prese (Höhenweg),46.364128,10.043721
129792,Valle di Lei,2 - medium,Hiking,11.11,04:30,800,1466,2168.0,2,4,graubuenden,129792,Valle di Lei,46.48613,9.478409
151256,Glarner Alpen,0 - no rating,High tour,73.92,28:42,5906,806,3263.0,0,0,graubuenden,151256,Glarner Alpen,46.700806,8.841467
103224,"Einfache Wanderung zum Partnunsee, Abfahrt mit Trottinett",1 - easy,Hiking,5.67,02:00,410,1459,1870.0,2,2,graubuenden,103224,"Einfache Wanderung zum Partnunsee, Abfahrt mit Trottinett",46.972752,9.827879
132178,"Rundwanderung: Caumasee - Rheinschlucht ""Swiss Grand Canyon""",2 - medium,Hiking,19.87,06:30,655,621,1110.0,1,4,graubuenden,132178,"Rundwanderung: Caumasee - Rheinschlucht ""Swiss Grand Canyon""",46.821922,9.270547
91548,Sent - Bain Tschern (Rundweg),1 - easy,Hiking,5.11,01:15,63,1430,1492.0,1,1,graubuenden,91548,Sent - Bain Tschern (Rundweg),46.816978,10.337612
52727,Fuorcla Maisas,3 - difficult,Hiking,17.23,08:00,1423,1617,3040.0,4,5,graubuenden,52727,Fuorcla Maisas,46.842617,10.365256
98036,Rundtour Prätschli-Prätschalp-Rot Tritt Scheidegg,2 - medium,Winter hiking,6.1,01:55,236,1862,2098.0,3,3,graubuenden,98036,Rundtour Prätschli-Prätschalp-Rot Tritt Scheidegg,46.792824,9.681392
5259,Arosa-Hörnli-Inner Urden-Tschiertschen,2 - medium,Hiking,12.3,02:15,643,1362,2476.0,2,2,graubuenden,5259,Arosa-Hörnli-Inner Urden-Tschiertschen,46.773613,9.660931
5260,Arosa-Prätschli-Scheidegg-Ochsenalp-Tschiertschen,0 - no rating,Hiking,5.3,02:45,145,1917,2092.0,2,3,graubuenden,5260,Arosa-Prätschli-Scheidegg-Ochsenalp-Tschiertschen,46.794476,9.676723
552520,FLI-WIW - Falera - Laax,0 - no rating,Winter hiking,4.69,01:20,33,1018,1231.0,0,0,graubuenden,552520,FLI-WIW - Falera - Laax,46.799664,9.232953
131588,Zuckerstock,1 - easy,Hiking,7.4,02:31,378,1793,2049.0,1,2,graubuenden,131588,Zuckerstock,47.012569,9.588461
239064,Le Prese - Selva,2 - medium,Hiking,4.47,02:00,496,965,1451.0,0,4,graubuenden,239064,Le Prese - Selva,46.291222,10.078077
85190,Tras la Val Müstair (Sergios Geheimtipp),2 - medium,Mountainbike,21.62,03:00,258,1246,2260.0,3,3,graubuenden,85190,Tras la Val Müstair (Sergios Geheimtipp),46.639656,10.292539
550548,Ardez – Munt –Alp Murtera Dadoura –Chamonna Cler – Muot da l’Hom – Ardez,3 - difficult,Trailrunning,15.29,03:26,1050,1432,2482.0,4,5,graubuenden,550548,Ardez – Munt –Alp Murtera Dadoura –Chamonna Cler – Muot da l’Hom – Ardez,46.773674,10.200821
1042438,TRAIL-TICKET Davos Klosters – BLAU,1 - easy,Mountainbike,29.63,04:00,234,1532,2564.0,2,2,graubuenden,1042438,TRAIL-TICKET Davos Klosters – BLAU,46.772137,9.848664
656507,FLI-DW - Via ferrata - Pinut,0 - no rating,Via ferrata,5.6,03:43,909,1187,2057.0,0,0,graubuenden,656507,FLI-DW - Via ferrata - Pinut,46.841564,9.311814
132325,Waldlehrpfad La Punt - Madulain,1 - easy,Thematic route,2.38,00:50,146,1705,1834.0,1,2,graubuenden,132325,Waldlehrpfad La Punt - Madulain,46.576923,9.940494
127496,STM-HDW - Lej da Staz,1 - easy,Hiking,8.34,02:10,82,1768,1838.0,1,2,graubuenden,127496,STM-HDW - Lej da Staz,46.48447,9.838423
61386,Winterwanderweg Calondis Rundtour,1 - easy,Winter hiking,8.04,02:45,397,1332,1729.0,1,2,graubuenden,61386,Winterwanderweg Calondis Rundtour,46.92989,9.76669
129920,Avers-Juf - Jufer Alp - Avers-Juf,1 - easy,Winter hiking,3.64,01:15,69,2120,2184.0,0,2,graubuenden,129920,Avers-Juf - Jufer Alp - Avers-Juf,46.445923,9.578841
43813,"""Hike to Eretsloch where once upon a time ore was looked for and maybe also found.""",1 - easy,Hiking,3.8,00:52,152,605,724.0,1,1,graubuenden,43813,"Wanderung zum ""Eretsloch"" wo einst Erz gesucht und vielleicht auch gefunden wurde",46.980488,9.646149
322360,Foppettas Flow Trail,2 - medium,Mountainbike,1.87,00:10,0,1830,2010.0,3,2,graubuenden,322360,Foppettas Flow Trail,46.485596,9.806005
619492,STM-DW - Maloja - Vicosoprano,0 - no rating,Hiking,11.11,03:20,50,1060,1855.0,0,0,graubuenden,619492,STM-DW - Maloja - Vicosoprano,46.403606,9.695479
35616,From the Fideriser Heuberge to Jenaz,2 - medium,Hiking,16.87,04:45,320,721,2152.0,3,4,graubuenden,35616,Von den Fideriser Heubergen nach Jenaz,46.866676,9.724767
132258,Ricola Kräutergarten und Taiswald,1 - easy,Thematic route,3.02,00:50,44,1782,1826.0,1,2,graubuenden,132258,Ricola Kräutergarten und Taiswald,46.492989,9.902523
52659,Flesspass und Vereinapass,3 - difficult,Hiking,18.53,07:30,861,1425,2604.0,4,6,graubuenden,52659,Flesspass und Vereinapass,46.754829,10.024789
129835,Flüeseen (Juf - Stallerberg - Flüeseen - Juf),2 - medium,Hiking,8.65,03:45,770,2125,2838.0,2,4,graubuenden,129835,Flüeseen (Juf - Stallerberg - Flüeseen - Juf),46.445862,9.579143
161241,Von Davos auf die Lenzerheide und zurück,2 - medium,Racing,85.08,05:24,1713,849,1558.0,0,4,graubuenden,161241,Von Davos auf die Lenzerheide und zurück,46.798508,9.827579
505565,Große Rheinschlucht Tour,3 - difficult,Trailrunning,19.98,03:55,756,618,1232.0,3,5,graubuenden,505565,Große Rheinschlucht Tour,46.819759,9.265175
71999,Val Sinestra – Fuorcla Maisas – Samnaun Dorf,3 - difficult,Hiking,17.41,08:00,1563,1481,3034.0,4,6,graubuenden,71999,Val Sinestra – Fuorcla Maisas – Samnaun Dorf,46.851265,10.336875
79236,Forscherpfad Smaragdgebiet Ardez,1 - easy,Thematic route,4.08,01:30,166,1422,1574.0,1,1,graubuenden,79236,Forscherpfad Smaragdgebiet Ardez,46.775246,10.201696
132172,Startgels - Runca,2 - medium,Mountainbike,11.41,02:00,531,1080,1592.0,3,2,graubuenden,132172,Startgels - Runca,46.834126,9.282189
270673,Etappe 5 Gravelbike-Route Vorderrhein: Obersaxen – Alp Nova – Ilanz,3 - difficult,Cycling,38.33,04:05,1252,700,2079.0,3,5,graubuenden,270673,Etappe 5 Gravelbike-Route Vorderrhein: Obersaxen – Alp Nova – Ilanz,46.750801,9.102546
129819,Burgenweg Domleschg,2 - medium,Thematic route,16.05,04:33,325,616,805.0,2,3,graubuenden,129819,Burgenweg Domleschg,46.6982,9.44034
90790,Tschamut-Maighelspass-Andermatt,3 - difficult,Mountainbike,24.01,03:20,843,1436,2422.0,4,4,graubuenden,90790,Tschamut-Maighelspass-Andermatt,46.656757,8.709221
912410,Val Roseg,1 - easy,Cycling,13.78,01:00,226,1774,1999.0,1,1,graubuenden,912410,Val Roseg,46.490696,9.896563
129891,Surettaseen Splügen/Rheinwald,2 - medium,Hiking,12.78,04:30,851,1457,2272.0,2,4,graubuenden,129891,Surettaseen Splügen/Rheinwald,46.552872,9.323366
505388,FLI-WIW - Flims - Waldhaus - Laax,1 - easy,Winter hiking,5.78,01:38,68,1014,1120.0,2,2,graubuenden,505388,FLI-WIW - Flims - Waldhaus - Laax,46.826267,9.290732
53551,"2 -Tagestour, Chrüzlipass- Etzlihütte",3 - difficult,Hiking,22.2,10:30,1873,1420,2479.0,2,5,graubuenden,53551,"2 -Tagestour, Chrüzlipass- Etzlihütte",46.681114,8.771044
17876,GPS Alter Schyn-Runde,2 - medium,Mountainbike,59.93,03:50,1353,562,1558.0,2,4,graubuenden,17876,GPS Alter Schyn-Runde,46.727699,9.557867
1034252,Muntada S-charl,2 - medium,Cycling,24.35,02:35,791,1207,1809.0,0,3,graubuenden,1034252,Muntada S-charl,46.79681,10.297177
117021,Pizzo dell`uomo Sommergipfel,2 - medium,Ski tour,5.36,02:30,791,1910,2659.0,2,4,graubuenden,117021,Pizzo dell`uomo Sommergipfel,46.563938,8.800819
375358,STM-HDW - Lej Nair - Lej Marsch,1 - easy,Hiking,5.19,01:27,119,1776,1890.0,1,2,graubuenden,375358,STM-HDW - Lej Nair - Lej Marsch,46.48447,9.838423
402953,Hüttenwanderung hoch über dem Churer Rheintal,2 - medium,long-distance walking trail,29.25,12:25,2285,552,2084.0,0,4,graubuenden,402953,Hüttenwanderung hoch über dem Churer Rheintal,46.876884,9.530665
156805,Via Son Giachen: Guarda - Zernez,1 - easy,Pilgrimage,14.83,04:00,103,1385,1645.0,2,2,graubuenden,156805,Via Son Giachen: Guarda - Zernez,46.774979,10.152145
71282,Viadi Surses,3 - difficult,Hiking,66.19,24:56,5252,859,2833.0,4,5,graubuenden,71282,Viadi Surses,46.661671,9.576893
92658,Samnaun-Schlittelweg,1 - easy,Sledge,5.35,01:05,290,1848,2138.0,0,2,graubuenden,92658,Samnaun-Schlittelweg,46.942898,10.362482
163576,rhiienergie Trail Tamins,2 - medium,Nordic Walking,7.21,01:52,270,607,823.0,2,3,graubuenden,163576,rhiienergie Trail Tamins,46.833096,9.406022
25808,Arosa Circuit,0 - no rating,Hiking,9.4,02:45,318,1907,2097.0,0,0,graubuenden,25808,Arosa (Rundwanderung),46.790936,9.675297
183167,"Regitzer Spitz, 1135 m",2 - medium,Hiking,9.87,04:00,619,518,1136.0,4,4,graubuenden,183167,"Regitzer Spitz, 1135 m",47.024109,9.51166
50386,Rhäzünser Alp - Heinzenberg - Domleschg,3 - difficult,Mountainbike,55.04,06:00,1585,589,1771.0,2,5,graubuenden,50386,Rhäzünser Alp - Heinzenberg - Domleschg,46.823982,9.412735
19131,From Stels to St. Antönien across the Chrüz 2196 metres above sea-level,2 - medium,Hiking,11.38,04:15,725,1418,2195.0,2,3,graubuenden,19131,Von Stels über's Chrüz nach St. Antönien,46.962223,9.726036
891257,"Via Engiadina Winter. Etappe 1, Zernez – Guarda",2 - medium,Winter hiking,16.06,04:30,435,1385,1655.0,2,3,graubuenden,891257,"Via Engiadina Winter. Etappe 1, Zernez – Guarda",46.697899,10.090293
53019,801 A la riva dal Rom – an den Ufern des Rom,2 - medium,Thematic route,25.05,04:00,418,1226,1747.0,2,3,graubuenden,53019,801 A la riva dal Rom – an den Ufern des Rom,46.629406,10.325812
298932,St. Martin - Misanenga,2 - medium,Winter hiking,11.4,03:25,530,1330,1791.0,2,4,graubuenden,298932,St. Martin - Misanenga,46.741566,9.063412
129879,Rundtour Libi,3 - difficult,Hiking,28.3,08:00,1168,922,2001.0,2,6,graubuenden,129879,Rundtour Libi,46.635506,9.440999
69513,Spazierpark Filisur,1 - easy,Thematic route,4.99,02:00,197,1063,1213.0,2,2,graubuenden,69513,Spazierpark Filisur,46.675068,9.682056
805138,Rundstrecke Lai Lung – Lai Ner,3 - difficult,Trailrunning,22.89,03:30,1140,974,1889.0,0,6,graubuenden,805138,Rundstrecke Lai Lung – Lai Ner,46.60582,9.42706
156878,Via Francisca: Maienfeld - Chur,3 - difficult,Pilgrimage,25.38,06:53,480,514,753.0,0,5,graubuenden,156878,Via Francisca: Maienfeld - Chur,47.006931,9.531564
475202,FLI-DW - Nagens - Segnesboden - Naraus,2 - medium,Hiking,13.0,05:00,631,1746,2467.0,0,4,graubuenden,475202,FLI-DW - Nagens - Segnesboden - Naraus,46.861668,9.230631
72259,Tierlehrpfad,1 - easy,Thematic route,2.31,00:45,34,1704,1811.0,2,2,graubuenden,72259,Tierlehrpfad,46.950516,10.372384
88681,Durch die Uina-Schlucht bis nach Italien,3 - difficult,Hiking,18.86,07:45,1366,1137,2356.0,3,5,graubuenden,88681,Durch die Uina-Schlucht bis nach Italien,46.816002,10.364617
749257,Trailrunning Isel-Wasserfälle,1 - easy,Trailrunning,5.93,01:00,81,1606,1686.0,1,2,graubuenden,749257,Trailrunning Isel-Wasserfälle,46.775295,9.682934
132387,"Graubünden-Route Etappe 3, Bergün-Zernez",3 - difficult,Cycling,45.94,03:45,1106,1360,2310.0,6,4,graubuenden,132387,"Graubünden-Route Etappe 3, Bergün-Zernez",46.631439,9.746516
953483,Cross-Country Trainingsparcours Val Lumnezia in Cumbel,2 - medium,Mountainbike,2.41,00:25,86,1167,1210.0,2,3,graubuenden,953483,Cross-Country Trainingsparcours Val Lumnezia in Cumbel,46.731583,9.195412
79405,Sentiero Cultura e Natura tra castello e castagni,2 - medium,long-distance walking trail,11.22,04:24,784,614,1063.0,0,3,graubuenden,79405,Sentiero Cultura e Natura tra castello e castagni,46.38208,9.231757
318708,Lenzerheide - Albula,2 - medium,Mountainbike,29.41,03:43,782,847,1512.0,2,3,graubuenden,318708,Lenzerheide - Albula,46.727207,9.557822
132199,Crap Masegn Tour,3 - difficult,Mountainbike,25.86,05:20,1547,1069,2469.0,4,4,graubuenden,132199,Crap Masegn Tour,46.820179,9.263111
471981,San Carlo - Miralago,0 - no rating,Hiking,11.83,03:08,80,962,1170.0,0,0,graubuenden,471981,San Carlo - Miralago,46.343811,10.061728
478176,San Jon – Avrona – (Lai Nair) – Gurlaina (Scuol) Mittel / Fortgeschrittene,2 - medium,Trailrunning,12.34,02:25,468,1164,1529.0,3,3,graubuenden,478176,San Jon – Avrona – (Lai Nair) – Gurlaina (Scuol) Mittel / Fortgeschrittene,46.797215,10.308638
953453,Kolumbansweg Schweiz - 18. Etappe Lenzerheide - Savognin,0 - no rating,Hiking,22.42,06:45,643,846,1474.0,0,0,graubuenden,953453,Kolumbansweg Schweiz - 18. Etappe Lenzerheide - Savognin,46.727501,9.55788
17434,"""Tour dAlbula""",3 - difficult,Mountainbike,70.93,07:00,2100,829,1758.0,5,5,graubuenden,17434,Tour d'Albula,46.727676,9.557762
132507,Gotschna Freeride Piste,3 - difficult,Mountainbike,4.8,01:00,5,1191,1779.0,5,3,graubuenden,132507,Gotschna Freeride Piste,46.861874,9.85762
132879,Alte Sägerei Gneida / Resgia Gneida,2 - medium,Hiking,11.72,04:15,374,1256,1832.0,2,3,graubuenden,132879,Alte Sägerei Gneida / Resgia Gneida,46.784077,9.07346
86298,Von Saas nach Küblis,1 - easy,Hiking,7.79,02:37,377,808,1365.0,2,2,graubuenden,86298,Von Saas nach Küblis,46.911133,9.806636
168259,Rundwanderung Cumbel - Vella - Peiden - Cumbel,2 - medium,Hiking,9.9,03:00,429,901,1238.0,2,3,graubuenden,168259,Rundwanderung Cumbel - Vella - Peiden - Cumbel,46.72575,9.192204
1002821,Domat/Ems – Schönegg – Domat/Ems,1 - easy,Mountainbike,15.81,02:35,692,567,1173.0,2,2,graubuenden,1002821,Domat/Ems – Schönegg – Domat/Ems,46.835663,9.464079
717232,Auf dem Nationalpark Panoramaweg,0 - no rating,Hiking,11.69,06:40,506,1783,2379.0,0,0,graubuenden,717232,Auf dem Nationalpark Panoramaweg,46.648205,10.266896
58131,Radtour Disentis - Biasca - Airolo - Andermatt - Disentis,3 - difficult,Racing,156.25,08:00,3352,295,2108.0,2,5,graubuenden,58131,Radtour Disentis - Biasca - Airolo - Andermatt - Disentis,46.704845,8.854128
93810,Älpli - Junker Rundtour (markierter Trail Nr. 21),2 - medium,Snowshoe,4.85,02:40,380,1414,1790.0,3,3,graubuenden,93810,Älpli - Junker Rundtour (markierter Trail Nr. 21),46.969772,9.813379
188524,Höhenwanderung: Bargis - Fidaz - Flims,1 - easy,Hiking,5.11,01:30,1,1074,1552.0,1,2,graubuenden,188524,Höhenwanderung: Bargis - Fidaz - Flims,46.854198,9.326415
156823,Via Son Giachen: Trun - Sedrun,3 - difficult,Pilgrimage,22.71,06:50,807,854,1442.0,2,6,graubuenden,156823,Via Son Giachen: Trun - Sedrun,46.742336,8.984559
96325,itinerario Pian Scundù S.Bernardino,2 - medium,Snowshoe,5.04,01:57,245,1596,1779.0,3,3,graubuenden,96325,itinerario Pian Scundù S.Bernardino,46.450611,9.205112
5507,Wanderung Medelserhütte,0 - no rating,Hiking,22.5,-,2344,1339,2546.0,3,4,graubuenden,5507,Wanderung Medelserhütte,46.672661,8.85871
717225,Schmetterlingsweg Tschiertschen,0 - no rating,Hiking,4.48,01:40,410,1265,1675.0,0,0,graubuenden,717225,Schmetterlingsweg Tschiertschen,46.818302,9.606524
733534,Naturerlebnis Feldis - Erratischer Block,1 - easy,Thematic route,1.73,00:30,58,1470,1527.0,2,2,graubuenden,733534,Naturerlebnis Feldis - Erratischer Block,46.791157,9.440148
944929,Alpenrösli-Trail,2 - medium,Snowshoe,4.07,02:15,303,1200,1458.0,3,4,graubuenden,944929,Alpenrösli-Trail,46.873421,9.880187
70823,Motta Naluns - Chamanna Naluns (retour),2 - medium,Winter hiking,3.87,01:30,224,2150,2360.0,3,3,graubuenden,70823,Motta Naluns - Chamanna Naluns (retour),46.811062,10.272
984830,SNOOC - Rinerhorn-Schlittelbahn,2 - medium,Sledge,3.11,00:07,0,1459,2053.0,3,3,graubuenden,984830,SNOOC - Rinerhorn-Schlittelbahn,46.743755,9.80288
1002699,Sils - Val Fex,2 - medium,Winter hiking,6.85,02:05,265,1808,2073.0,2,3,graubuenden,1002699,Sils - Val Fex,46.428623,9.763818
287652,Chur – Ilanz,2 - medium,Cycling,49.92,04:48,1249,559,1581.0,3,3,graubuenden,287652,Chur – Ilanz,46.861347,9.50708
942093,Gotschnagrat - Serneuser Schwendi,2 - medium,Ski-Freeride,1.97,00:05,0,1633,2202.0,3,3,graubuenden,942093,Gotschnagrat - Serneuser Schwendi,46.861923,9.833858
510077,Chur - Trimmis - Haldenstein - Chur,1 - easy,Cycling,26.38,02:15,139,539,655.0,1,2,graubuenden,510077,Chur - Trimmis - Haldenstein - Chur,46.853539,9.529757
150252,Engadin Nationalpark,0 - no rating,Hiking,86.7,38:02,6395,1131,3080.0,0,0,graubuenden,150252,Engadin Nationalpark,46.697609,10.090234
98654,Brambi Flow (701),1 - easy,Mountainbike,2.4,00:10,0,1186,1593.0,2,2,graubuenden,98654,Brambi Flow (701),46.829437,9.516247
93577,301 - Pian Cales,2 - medium,Winter hiking,6.36,01:55,195,1605,1796.0,0,4,graubuenden,93577,301 - Pian Cales,46.462257,9.190813
42535,Round trip Chur Rhine Valley - Bündner Herrschaft,2 - medium,Cycling,56.13,04:00,256,494,683.0,1,4,graubuenden,42535,Rundtour Bündner Rheintal - Bündner Herrschaft,46.853615,9.53027
